CustVend_Name
M-TECH AIR-CON & SECURITY ENGINEERING PTE LTD 
MTI GROUP PTY LTD
MUD LOGIC ASIA PTE LTD
MULIA GREEN RESOURCES PTE LTD
MULTIMODAL LOGISTICS SOLUTIONS (PTY) LTD
NADJI PTE LTD
NATIONAL INDUSTRIAL GASES SINGAPORE PTE LTD
NATIONAL OILWELL VARCO INDONESIA
NATIONAL OILWELL PTE LTD
NAVTECH MARINE SERVICES
NCS LINE SINGAPORE PTE LTD
NEW BRITIAN PALM OIL LTD
NEW FUTURE GLOBAL P/L
PT NEWMONT NUSA TENGGARA
NEWCRUZ OFFSHORE MARINE PTE LTD
NEW WORLD LOGISTICS JSC
PT. NEXUS ENGINEERING INDONESIA
"NICE CONVENIENCE PRODUCTS CO., LTD."
NISIKI (S) PTE LTD
NISSIN TRANSPORT (S) PTE LTD
NSL CHEMICALS LTD
NSS ENGINEERING SERVICES PTE LTD (LOG LED ENGG)
PT NUSA HALMAHERA MINERALS
PT NUSA HALMAHERA MINERALS
Oasis Freight Solutions Pte Ltd
OCEAN SHIP MANAGEMENT PTE. LTD. 
OCTOPUS IMPEX PTE LTD
OK2 PTE. LTD.
OLS PTE LTD
ONE POWER SERVICES (INT'L) PTE LTD
ONE STOP FREIGHT SERVICES PTE LTD
ONE STOP INTERIOR PTE LTD
OPTIMA ENVIRO RESOURCES
OPTIMEX SERVICES PTE LTD
ORSTED SERVICES A/S
ORSTED SINGAPORE PTE LTD
PAGEO SUBOCEAN PTE. LTD
PARAMOUNT SHIPPING SERVICES PRIVATE LIMITED
PARK SPEDITION GMBH
PASIR PANJANG TERMINAL 
PAXOCEAN SINGAPORE PTE LTD 
PEGASUS ENGINEERING & TRADING PTE LTD
PT PELAYARAN BORNEO KARYA SWADIRI
PT. PELAYARAN KAPUAS ARMADA NUSANTARA
PERFECTEVER LOGISTICS(NINGBO) CO LTD
PERIDOT MANAGEMENT PTE LTD
PT. PERSADA PALEMBANG RAYA
PT PETROSEA TBK
PHU THAI TRADING PTE. LTD.
PHU THAI INDUSTRIES COMPANY LIMITED
PT PILBABA INSULATION SOUTHEAST ASIA
PORTEK SYSTEMS & EQUIPMENT PTE LTD
POLARIS SHIPPING AGENCIES LLC
POSH FLEET SERVICES PTE LTD
POWERPLUS GROUP PTE LTD
PREMIER-TIRES
PREMIER SUPPLIES & SOLUTIONS
PREMIER SEA & LAND PTE LTD
PRIMETECH MARINE & AGENCY SERVICES PTE LTD
PROCEANIC ENGINEERING SERVICES PTE. LTD.
PROSPRISE INTERNATIONAL CORPORATION
PROSPECTOR PTE LTD
PT ALFA TRANS RAYA
PT BATUTUA TEMBAGA RAYA
PT BATUTUA TEMBAGA RAYA
PT.BUMI SUKSESINDO
PT CLADTEK BI METAL MANUFACTURING
PT.DOK WARISAN PERTAMA
PT ENVIROMATE TECHNOLOGY INTERNATIONAL
PT G AND J JAYA UTAMA
PT KARTIKA JAYA MAKMUR
PT MITRA ANDALAN MUKTI
PT.PERSADA BUMI INDONESIA
PT POWERTRAIN SOLUTION INDONESIA
PT TRI SWARDANA UTAMA
PT WASCO ENGINEERING INDONESIA
PT. WILADATIKA ADI LELAYA
PT WORLD TRANS
PUNJ LLOYD PTE LTD (SINGAPORE)
P W J (CTY CPTM THE GIOI HOA BINH)
QCD INTERNATIONAL PTE LTD
QMT INDUSTRIAL & SAFETY PTE LTD
QUBE INTERNATIONAL PTE LTD
RAKS INTERNATIONAL PTE LTD
ROYAL CARGO COMBINED LOGISTICS (S.E.A.) PTE LTD
"ROYAL CARGO (THAILAND) CO., LTD."
READY OILFIELD SAFETY & SERVICES PTE LTD
REDA PRODUCTION SYSTEM (PPCS)
REDROVE EQUIPMENT PTY LTD
RELIANT INTERNATIONAL ENGINEERING PTE LTD
RENNASONIC INC
"RE-NEW SYSTEM CO. , LTD"
Research Biolabs Pte Ltd
REVATA ENGINEERING PTE LTD
RICHEE ENGINEERING ENTERPRISE PTE LTD
RICKMERS-LINIE (S) PTE LTD
ROBI ENGINEERING TRADING FZC
ROLL SG PTE LTD
ROTATING OFFSHORE SOLUTIONS PTE LTD
ROTOMATIK (S) PTE LTD
RSL FREIGHT INDIA PVT LTD
Rulewave Singapore Pte Ltd
RUTLEDGE OMNI SERVICES PTE LTD
SAIPEM AMERICA
SAIPEM ASIA SDN BHD
"SAIPEM (PORTUGAL) COMERCIO MARITIMO, SOCIEDADE"
SAIPEM (PORTUGAL) COMMERCIO MARITIMO 
SAIPEM DO BRASIL
SAIPEM LTD 
PT. SAIPEM INDONESIA KARIMUN BRANCH
SAIPEM MARITIME ASSET MANAGEMENT
SAIPEM MISR FOR PETROLEUM SERVICES
"SAIPEM S.P.A,"
PT. SAIPEM INDONESIA
SAIPEM (MALAYSIA) SDN. BHD
SAIPEM SINGAPORE PTE LTD
"SAIPEM S.A, SOCIETE ANONYME, SINGAPORE BRANCH"
SAMBO E&C CO. LTD (SINGAPORE BRANCH)
SAMSUNG C&T CORPORATION
PT Sany Indonesia Machinery
SANY INTERNATIONAL DEVELOPMENT LIMITED
"PT SANDVIK MINING AND CONSTRUCTION INDONESIA, SMC"
SANDVIK MINING AND CONSTRUCTION S.E.A PTE LTD
PT SANGGAR SARANA BAJA
PT SANGGAR SARANA BAJA
SANY SOUTH EAST ASIA PTE LTD
SANKO SINGAPORE PTE LTD
SNAMPROGETTI SAUDI ARABIA CO LTD
SATS Airport Services Pte Ltd 
SCANTRUCK ENGINEERING PTE LTD
SCAN GLOBAL LOGISTICS (SINGAPORE) PTE LTD
SCANTRUCK MULTICO EQUIPMENT PTE. LTD.
SCANPRO PACIFIC PTE LTD
SCHAUENBURG MASCHINEN-UND ANLAGEN-BAU GMBH
S C M PRODUCTION PTE LTD
SCOTT VICKERS ENVIRONMENTAL PRIVATE LIMITED
SEAQUEST ENTERPRISE PTE LTD
SEMCO MARITIME PTE LTD
SEMBCORP MARINE INTEGRATED YARD PTE LTD
SEMBCORP MARINE REPAIRS & UPGRADES PTE LTD
SENKO INTERNATIONAL LOGISTICS PTE LTD
SENG LEE HOCK TRADING
SERCEL
SERCEL MSD
SEVEN SEAS GLOBAL LOGISTICS PTE LTD
SFS GLOBAL LOGISTICS PTE LTD
SGO LOGISTICS PTE LTD
"SHANGHAI GREENROAD INTERNATIONAL LOGISTICS CO.,LTD"
"SHANGHAI HONWELL INTERNATIONAL LOGISTICS CO.,LTD"
SHENG FA DISTRIBUTORS PTE LTD
SHERWIN - WILLIAMS PROTECTIVE & MARINE COATINGS
SHANGHAI IVY LOGISTICS CO LTD
SHAMAL MACHINERY TRADING PTE LTD
SIFA ASIA PTE LTD
SIGI BEAUTY PTE. LTD.
SILK ROAD EQUIPMENT PTE. LTD.
SIN GHEE HUAT CORPORATION LTD
SIN KIAN WAH TRADING PTE LTD
SK TUBULAR PTE LTD
SKYLINK AUTO PTE LTD
SKYLINK VEHICLE RENTAL PTE LTD
SLEIPNER FINLAND OY
SL IMPORT & EXPORT TRADING PTE LTD
SMARTZ PTE LTD
S & W PTE LTD
PT SOFTONE LOGIC
SOFTONE LOGIC PTE LTD
SONSUB INTERNATIONAL PTY LTD
SOON AIK PAINTING CONTRACTOR PTE. LTD.
SPARTAN LOGISTICS PTE LTD
SP MASKINER AB
SRI AMBIKAS PTE. LTD.
SRI MURUGAN MANUFACTURING PTE. LTD.
SSB CRYOGENIC SERVICES PTE LTD
SSH CORPORATION LTD
ST AEROSPACE ENGINEERING PTE LTD
ST ENGINEERING AEROSPACE LTD
STARLIGHT MARITIME (FZE)
STAR OCEAN SHIPPING LLC
STAMFORD TYRES INTERNATIONAL PTE LTD
STEN-CRETE (HK) LTD
Sun Heavylift Sdn Bhd 
SUNSEAP ENTERPRISES PTE LTD
SUNSEAP LEASING PTE LTD
SUPER STEEL PTE LTD
"SUVIUS LOGISTICS CO.,LTD"
SWEE SENG CREDIT PTE LTD
SWIBER OFFSHORE CONSTRUCTION PTE LTD
SWISSLOG MALAYSIA SDN BHD
SWISSLOG SINGAPORE PTE LTD
SYNERGY E2 PTE LTD
TAIXUN GLOBAL LOGISTICS LIMITED
TAMACO PRIVATE LIMITED
TECHNOCHEM ENVIRONMENTAL COMPLEX PTE LTD
TEG (FAR EAST) PTE LTD
TEKMAR ENERGY LTD
Tempcomp (Singapore) Pte Ltd
TEN-LEAGUE CORPORATIONS PTE LTD
TERBERG CONTROL SYSTEMS
TERAS OFFSHORE PTE LTD
TERRA PATRA INVESTAMA
THREE ANGLES GROUP PTE LTD
PT THIESS CONTRACTORS INDONESIA 
THONHENG PILING & CONSTRUCTION PTE LTD
TIGER MACHINERY COMPANY LLC
TIL LIMITED
TIL OVERSEAS PTE LTD
TIM DAY
TIONG SENG CONTRACTORS PTE LTD
TIRE MINE LLC
TM LOGISTICS PTE LTD
TOH FOOD PTE LTD
TPP PTE LTD
TRANSITYRE BV
TRACTORS SINGAPORE LIMITED
TRANS GLOBAL PROJECTS (S) PTE LTD
PT TRAKINDO UTAMA
PT TRAKINDO UTAMA
PT TRAKINDO UTAMA
PT TRAKINDO UTAMA
PT TRAKINDO UTAMA
PT TRAKINDO UTAMA
PT TRAKINDO UTAMA SINGAPORE BRANCH
PT TRAKINDO UTAMA SINGAPORE BRANCH
PT TRAKINDO UTAMA SINGAPORE BRANCH
PT TRAKINDO UTAMA SINGAPORE BRANCH
PT TRAKINDO UTAMA SINGAPORE BRANCH
TRAKINDO UTAMA SERVICES (S) PTE LTD
PT TRAKINDO UTAMA SINGAPORE BRANCH
TREADWIZE PTE LTD
TREASURY TIMBER LIMITED
TREYS PTE LTD
TRIPLE CROWN SHIPPING & LOGISTICS L.L.C
TRUCKMARK INTERNATIONAL PTE LTD
TSC EQUIPMENT PTE LTD
TUFF OFFSHORE (SINGAPORE) PTE LTD
TUNNEL FLUIDS PTE LTD
"TYCO FIRE,SECURITY & SERVICES PTE LTD"
TYE SOON LIMITED
U-GOOD (ASIA) PTE LTD
"U-GOOD GLOBAL CO., LTD. "
ULTRA DEEP VAN GOGH PTE LTD
ULTRA DEEP SUBSEA PTE. LTD.
UNIK ENGINEERING (PTE.) LTD.
UNITED MERCURY GROUP
"UNITED MERCURY GROUP (LAO) CO., LTD."
UNITED MERCURY GROUP CO LTD
UNIVERSITY OF MINNESOTA
UNISAFE PTE LTD
Unicos Tech Pte Ltd
UNIVERSAL DREDGING AND RECLAMATION CORPORATION LTD
UTRACON STRUCTURAL SYSTEMS PTE LTD
V8 ENVIRONMENTAL PTE LTD
VAN LEEUWEN PIPE AND TUBE (S) PTE LTD
VAN XUAN INTERNATIONAL TRADING COMPANY LIMITED
VAN OORD DREDGING AND MARINE CONTROL B.V
VASCO SA
VATE PTY LTD
VCK-VANUATU AIR (S) PTE LTD
VELAN LTD
VENDA ENGINEERING & TRADING PTE LTD
VERMEER ASIA PACIFIC PTE LTD
VERIPOS (SINGAPORE) PTE LTD
VERMEER (SEA) PTE LTD
VIBANTI PTE LTD
VLAAMSE BAGGERMAATSCHAPPIJ N.V.
VOLVO EAST ASIA (PTE) LTD
VOLE-OCT INTERNATIONAL (S) PTE LTD
"Volvo Group (Thailand) Co.,Ltd"
VOSTOCHNAYA TECHNICA UK LTD
"V.PACK & MOVE (BANGKOK) CO.,LTD"
VTRANS INTERNATIONAL FREIGHT AND LOGISTICS PTE. LTD.
WATERLAND SERVICES PTE. LTD. 
WEMARK AUTOMATION SERVICES PTE LTD
WEMARK ENGINEERING SERVICES PTE LTD
WESTLITE DORMITORY (TOH GUAN) PTE LTD
WIN PROGRESS CO LTD
"WINNING WAY CO., LTD"
WEST MARINE ENGINEERING PTE LTD
WORLDNETLOGISTICS (SINGAPORE) PTE. LTD.
WORLD CARGO TRANS
WORLDWIDE LOGISTICS SINGAPORE PTE. LTD.
WS ENGINEERING & FABRICATION PTE LTD
WSL GLOBAL LOGISTICS HOLDING PTE LTD
XIOS GLOBAL
"YABUKI KAIUN KAISHA, LTD."
YIZHEN INTERNATIONAL PTE LTD
YK SHIP PTE LTD
YONGNAM ENGINEERING & CONSTRUCTION PTE LTD
YONGMAO MACHINERY PTE. LTD. 
ZAHID TRACTOR & HEAVY MACHINERY CO LTD
ZHONG TONG BUS INTERNATIONAL (S) PTE LTD
