"CATERPILLAR WORK TOOLS, INC."
C & C INTERNATIONAL TRADING PTE LTD
CEEKAY SHIPPING PTE LTD
CEL (HONG KONG) LTD
CEL (SHANGHAI) LOGISTICS CO. LTD
CENTURY MARINE SUPPLY PTE LTD
CENTRAL MERCANTILE CORPORATION (S) LTD
CENTRE SIDE EXPRESS SDN BHD
CENTRAL EXPRESS LINES PTE LTD 
CHARADE ENTERPRISE (SINGAPORE) PTE LTD
CHAPMAN (S) PTE LTD
CHEE CHEE & CO PTE LTD
Cheng Du Sunyu Machinery Co Ltd 
CHINA SHIPPING (S) AGENCIES PTE LTD
CHIPOLBAL SHIPPING PTE LTD
CHINA TRANS-LINK SHIPPING 
C.H. ROBINSON FREIGHT SERVICES (SINGAPORE) PTE LTD
C.H.ROBINSON PROJECT LOGISTICS PTE LTD
"CHRYSANTHEMUM WAELTH CO., LTD"
CITY RUBBER STAMP MAKER
CITY CONTAINER (S) PTE LTD
"CITY UNION LOGISTICS CO., LTD"
CIVIL SERVICE CLUB
CJA GROUP PTE LTD
CJA MARINE SERVICES PTE LTD
CL WORLDLINK (SG) PTE LTD
CMA CGM & ANL SECURITIES B.V
CMA CGM ASIA SHIPPING PTE LTD
CMA CGM & ANL (SINGAPORE) PTE LTD
CMS LOGISTICS GROUP (S) PTE LTD
CNC FREIGHT SERVICES SDN BHD
CNC LOGISTICS PTE LTD
CORDSTRAP ASIA PTE LTD
COLLYER LOGISTICS (S) PTE LTD
COLLYER SHIPPING PTE LTD
COMMUNICATION SERVICES PTE LTD
CONFER AGENCIES PTE LTD
CONCORDE CONTAINER LINE (PRIVATE) LTD
CONCORDE CONTAINER LINE (PRIVATE) LTD
CONCORDE DESIGN & SYSTEMS PTE LTD
CONCEPTION ETUDE REALISATION LOGISTIQUE
CONPRO SERVICES PTE LTD
"CONTAINER BRIDGE PHILIPPINES, INC"
CONTAINER CONNECTIONS PTE LTD
CONTI-TRANS SPEDITIONSGESELLSCHAFT MBH
CORY LOGISTICS
COSBY PTE LTD
"COSCO SHIPPING LOGISTICS (SHANGHAI) CO., LTD"
COSEM SAFETY AND SECURITY SERVICES PTE LTD
COSCO LOGISTICS (SHANGHAI)
COSTAR SHIPPING PTE LTD
COSCO SHIPPING LINES (SINGAPORE) PTE LTD
COTAC ITS (ASIA) PTE LTD
CRAMOIL SINGAPORE PTE LTD
CRIMSON (S) PTE LTD
"CRIF D-B PHILIPPINES, INC."
CRIMSONLOGIC PTE LTD
CROSSROADS MARINE SERVICES PTE LTD
CROWN EQUIPMENT (SINGAPORE) PTE LTD
CROWN BUILDERS PTE LTD
CRUSADE SERVICES PTE LTD
Crystal Freight Services Pte Ltd
CSD INDUSTRIES PTE LTD
CTS INTERNATIONAL TRANSPORTATION CO LTD BEIJING BR
PT.CUACA MARINA SERVICATAMA
"CUCHI SHIPPING CO., LTD."
CUSTOM ORIGINALS AUSTRALIA PTY LTD
CV. PRIMA JAYA RAYA
CWH EUROPE SARL 
CXRUS SOLUTIONS PTE LTD
D&D WORLDWIDE LOGISTICS PTY LTD
Dachser (Singapore) Pte Ltd
DACO LOGISTICS GMBH
Davies International Freight (INACTIVE ACCT)
DANGEROUS GOODS MANAGEMENT (SINGAPORE) PTE LTD
DAP UK LIMITED
DA SIN AGENCY PTE LTD
DAVIES INTERNATIONAL LIMITED
PT. DAYA RADAR UTAMA
DECAL SINGAPORE PTE LTD
DECOR VIZ SYSTEM PTE LTD
DELL GLOBAL B.V. (SINGAPORE BRANCH)
DELI HUB CATERING PTE LTD
DELL SINGAPORE PTE LTD
DESKRIGHT PTE LTD
DEXTRANS WORLDWIDE PTE LTD
DG PACKAGING PTE LTD
DGR PACKAGING & SUPPLY (S) PTE LTD
DHL EXPRESS (SINGAPORE) PTE LTD
"DIAMONDLAW CO., LTD"
DJ POWER CO.INC D/B/A
DN FREIGHT 
DOLPHIN(S) LOGISTICS CO.PTE LTD
DP AVIATION PARTNERS PTE LTD
Dpex Pte Ltd
DG PACKAGING SOLUTIONS SINGAPORE PTE LTD
DRS TRYTHALL HOY DAVIES (PTE) LTD
D SQUARED TECHNOLOGY PTE LTD 
DSSL (SINGAPORE) PTE LTD
DUN & BRADSTREET (SINGAPORE) PTE LTD
DURA TUFF
DUTA FREIGHT INTERNATIONAL PTE LTD
Eastern Shipbuilding Group 
EASTRANS LINES (S) PTE LTD
EASTERN WIN ENTERPRISES PTE LTD
EBS LOGISTICS PTE LTD
ECHO TRANSPORT & TRADING
ECL (SINGAPORE) PTE LTD
ECONSHIP MARINE PTE LTD
ECU-WORLDWIDE (SINGAPORE) PTE LTD
EDEX FORWARDING B.V.
EES FREIGHT SERVICES PTE LTD
EGYPTIAN DRILLING COMPANY AS CONTRACTOR FOR KHALDA
EIMC LLC
ELIM WORLD TRADE RESEARCH AND TRAINING CENTRE
ELKEM CARBON AS
ELAN LOGISTICS PTE. LTD.
EMAAN INSPECTION PTE LTD
EMPIRE SHIPPING LINE
EMIRATES SHIPPING LINE AGENCIES PTE LTD
ENERGIE DU MALI-SA (EDM-SA) SQUARE
ENTRUST FREIGHT AGENCIES PTE LTD
ENG HUAT INDUSTRIES PTE LTD
ENG KONG CONTAINER AGENCIES PTE LTD
ENG KONG MARKETING SERVICES PTE LTD
Eng Lee Shipping Company Pte Ltd
ENG HUAT INDUSTRIES PTE LTD
ENSEMBLE CONSULTING PTE LTD
ERGET INTERNATIONAL
ERNST & YOUNG LLP
ERNST & YOUNG SOLUTIONS LLP
ESUN INTERNATIONAL PTE LTD
ETERNITY AIR (M) SDN BHD
ETERNAL SPECIALIST CONSTRUCTION AND TRADING PTE LT
EVERGREEN INTERNATIONAL S
EVER BEAUTY ART STUDIO
EVERGREEN MARINE (SINGAPORE) PTE LTD
EVERJOY INDUSTRIAL SUPPLIES PTE LTD
EVERPEAK ENGINEERING PTE LTD
EVERGREEN WASTE MANAGEMENT PTE LTD
EVERGREEN SHIPPING AGENCY (SINGAPORE) PTE LTD
EVERGREEN SHIPPING (S) PT
EVO LOGISTICS PTE LTD
EW LINER CHARTS & PUBLICATIONS PTE LTD
EXCELLENCE CANVAS & TRADING PTE LTD
EXEL SINGAPORE PTE LTD
EXCEL SHIPPING & LOGISTIC PTE LTD
EXOVA (SINGAPORE) PTE LTD
EXPRESS GLOBAL LOGISTICS PVT LTD
EXPEDITORS SINGAPORE PTE LTD
EXSAN NEDERLAND BV
EXXONMOBIL ASIA PACIFIC PTE LTD
EXXELNET SOLUTIONS PTE LTD
EZ ISLANDWIDE NETWORK SERVICES
FAITHFUL AIR & SEA TPT PTE LTD
FAIRMACS MULTILINE SINGAPORE PTE LTD
FALCON INTERNATIONAL INC.
"FALCON LOGISTICS SOLUTION CO., LTD."
FAR EASTERN SERVICES PTE LTD
FEDERATED CARGO LINE PTE LTD
FEDERAL EXPRESS (SINGAPORE) PENTA
FEDERAL EXPRESS (SINGAPORE) PTE LTD
FEDERAL INSURANCE COMPANY
FELLOWES HI-Q SINGAPORE PTE LTD
FIELD CATERING & SUPPLIES PTE LTD
FIRST AID SUPPLIES PRIVATE LIMITED 
FIRST MERCHANT MARINE PTE LTD
FIRST PAGE DIGITAL PTE LTD
FIRST TEL TECH PTE LTD
F-LINK SHIPPING PTE LTD
FORBES CONTAINER LINE PTE LTD
FOCUS PEST MANAGEMENT PTE LTD
FORTUNE STAR CONTAINER LINE PTE LTD
FORTIS LOGISTICS PTE LTD
FP SHIPPING (SINGAPORE) PTE LTD
FREJA TRANSPORT & LOGISTICS A/S
FREJA TRANSPORT & LOGISTICS OY
FREJA TRANSPORT & LOGISTICS AB
FREIGHT SYSTEMS LOGISTICS PTE LTD
FUTURE FREIGHT CONSOLIDATOR PTE LTD
FUJITRANS (ASIA) PTE LTD
FUJIFILM BUSINESS INNOVATION SINGAPORE PTE LTD
FU ONN HOLDING (M) SDN BHD
GARONE LOGISTICS CHINA LTD
GASTALDI INTERNATIONAL SRL 
Galaxy World Logistics Ltd
GE LINES PTE LTD
GENESIS NETWORKS PTE LTD
GETS BUSINESS SERVICES PTE LTD
Gift Paradize International Pte Ltd
GKE FREIGHT PTE LTD
Globe Bulk Services Private Limited
G & L HARDWARE MARKETING PTE LTD
PT GLOBAL ASSISTANCE AND HEALTHCARE
GLOBAL ALLIANCE LOGISTICS PTE LTD
GLOBE CARGO GmbH
GLOBAL CONTAINER FREIGHT PTE LTD
Global Consolidators Pte Ltd.
GLOBAL MARINE & INDUSTRY PTE LTD 
PT. GLOBAL MANDIRI MARINE
"GLORY NAVIGATION CO.,LTD"
"GLOBAL POWER LOGISTICS SERVICES (THAILAND) CO., LTD"
"GLOBAL PROJECT LOGISTICS CO., LTD"
GLOBE SUCCESS GROUP LIMITED
GLOBAL SHIPPING LOGISTICS LIMITED 
GLOBAL TRACTOR SALES LIMITED
GLOBAL STAR LOGISTICS (CHINA) CO LTD
GMT TRANSPEED PTE LTD
GOH SIN HUAT INDUSTRIES PTE LTD
GOLDEN VIEW TRANSPORT PTE LTD
GOODRICH ASIA PACIFIC PTE. LTD.
GOTO SOUTHEAST ASIA PTE LTD
GOLDBELL WEIGH-SYStEM PTE LTD
"GPLN CO., LTD"
GPLN LIMITED
GREAT AMERICAN INSURANCE COMPANY
GREENCROSS SAFETY FIRE & EQUIPMENT CONSULTANTS P/L
GREAT EXPRESS SHIPPING PTE LTD
GREENCARRIER SHIPPING & LOGISTICS AS
GROUP SEVEN
GOH SIN HUAT ELECTRICAL PTE LTD
GST ACADEMY
"GUANG ZHOU AGR INTERNATIONAL FREIGHT CO., LTD."
Hai Chyee Transportation Co
"HAIPHONG TRADING- TRANSPORT CO.,LTD"
HAIP WOON SHIPPING (S) PTE LTD
Handy Logistics Pte Ltd
HAMBURG SUD SINGAPORE PTE LTD
HANSEANG EXPRESS CO LTD
Hanjin Logistics (S) Pte Ltd
HANJIN SHIPPING (S) PTE LTD
HANSSY SHIPPING PTE LTD
HAPAG-LLOYD (AUSTRALIA) PTY LTD
HAPAG-LLOYD PTE LTD
HARMONY GLOBAL SHIPPING PTE LTD
HARPERS SHIPPING (S) PTE
HASTINGS DEERING (AUSTRALIA) LTD
HATCO CORP.
HAULIO PTE LTD
HAWKO TRADING CO PTE LTD
HAZEL FLORIST & GIFTS PTE LTD
HAZMAT TRAINING
HAZEL WRIGHTS LOGISTICS PTE LTD
HCG ENVIRONMENT PTE LTD
HEALTHWAY MEDICAL GROUP PTE LTD
HECKSHER LINIEAGENTURER A/S
HELLMANN WORLDWIDE LOGISTICS PTE LTD
HELLMANN WORLDWIDE LOGISTICS LLP
"HENDRAWAN HALIM ,SH ,MH"
HEXAVIBE
HIAP LOGISTICS PTE LTD
HIAP TONG CRANE & TRANSPORT PTE LTD
HIAP YICK TABLES & CHAIR RENTING
HITACHI CONSTRUCTION MACHINERY (M) SDN BHD 
HILFREIGHT PTE LTD
HI-MAX MARINE INTERNATIONAL PTE LTD
HI-TECH FREIGHT SOLUTIONS (S'PORE) PTE LTD
HK-AWARDS CONSOLIDATION SERVICES PTE LTD
H.K HARDWARE & ENGINEERING PTE LTD
HLI LOGISTICS LLC
HO CANVAS MERCHANT
HOE KENG MOTOR SERVICE AND TRADING
HORME HARDWARE PTE LTD
HOMELY HARDWARE PTE LTD
HON CHOON MACHINE AND ENGINEERING
"HONG KONG OLA LOGISTICS CO., LIMITED"
HOSANNA FREIGHT & LOGISTICS PTE LTD
HOMESAFE SECURITY
HOCK SENG HENG TRANSPORT & TRADING PTE LTD
HOY SAN STEVEDORING PTE LTD
HTM MEDICO PTE LTD
HUAT RUBBER PRODUCTS PTE LTD.
HUATAI SURVEYORS & ADJUSTERS COMPANY
HUP HIN TRANSPORT CO PTE LTD
HMM (SG) PTE LTD
IBM SINGAPORE PTE LTD
I CARRY CONTAINERS PTE LTD
I CARRY AGENCIES PTE LTD 
ICAS TECHNOLOGY (S) PTE LTD
ICSB SINGAPORE PTE LTD
IDEALL SAASFORCE PTE LTD
IG FEEDER LOGISTICS PTE LTD
IG LOGISTICS PTE LTD
IMKOV SHIPPING AGENCY PTE LTD
IMKOV SHIPPING CO PTE LTD
IMPETUS CONCEPTUS PTE LTD
INAVAB FUMIGATION & PEST CTRL MGT PTE LTD
INFO-COMMUNICATIONS DEVELOPMENT AUTHORITY OF SG
INCREATIVE GROUP
INCHAPE SHIPPING SERVICES
INDUS GLOBAL LINE PTE LTD
INDIAL SHIPPING PVT LTD
INFINOPS PTE LTD
INFINITY LOGISTICS & TRANSPORT (S) PTE LTD
INFINITI SHIPPING PTE LTD
INNOCOM TECHNOLOGIES PTE LTD
INNOSYS PTE LTD
INNOTEL SOLUTIONS PTE LTD
INSTITUTE OF SINGAPORE CHARTERED ACCOUNTANTS
INTERFRACHT AIR SERVICE GMBH
INTERASIA LINES SINGAPORE PTE LTD
INTLAS SHIPPING AGENCIES PTE LTD
INTERFREIGHT LINC LOGISTICS PTE. LTD.
ISLAND LANDSCAPE & NURSERY PTE LTD
INACTIVE - EZ ISLAND-WIDE NETWORK SERVICES
ISS FACILITY SERVICES PTE LTD
ISS PALUMBO S.R.L.
ISTEED PTE LTD
ITM PROJECTS S DE RL DE CV
IVAN & LEVINE ENTERTAINMENT PTE LTD
IVY WAREHOUSING & TRANSPORTATION PTE LTD 
JAMES CARGO SERVICES LTD
JARDINE ONESOLUTION (2001) PTE LTD
JARDINE SHIPPING SERVICES (SINGAPORE) PTE. LIMITED
JASICO EXPRESS SERVICES PTE LTD
JBB GROUPAGE PTE LTD
JETSEA LOGISTICS (S) PTE LTD
JESSELTON SHIPPING (2012) PTE LTD
"JIANGSU JUMAO X-CARE MEDICAL EQUIPMENT CO., LTD"
JINAN PAINT ROLLER MANUFACTURE CO. LTD
JK SCHELKIS OFFSHORE PTE LTD
JK TECHNOLOGY PTE LTD
J MEDIA INTERNATIONAL PTE LTD
JNC LINE(S) PTE LTD
JOAQUIM FLORIST & GIFTS PTE LTD
JOBS DB SINGAPORE PTE LTD
JOBSTREET.COM PTE LTD
JOEL MANAGEMENT CONSULTANT
JOO TAT METALS & ENGINEERING (PTE) LTD
JORAS EURO-SURVEY GMBH & CO.KG
JTRS REGISTERED SURVEYOR
JUMBO TRANSPORT A/S
JURONG BARRELS & DRUMS INDUSTRIES PTE LTD
JURONG HEALTH SERVICES PTE LTD
JURONG SIN HUP NEWSPAPER AGENCY
KAIBENG WOODEN CASE MFG PTE LTD
KALEIDO PTE. LTD.
KANG LOGISTICS PTE LTD
KAPLAN HIGHER EDUCATION INSTITUTE PTE LTD
KARCHER SINGAPORE PRIVATE LIMITED
KARCHER SOUTH EAST ASIA PTE LTD
KASE LOGISTICS (S) PTE LTD
KELVIN CHIA PARTNERSHIP
KENG WAH HARDWARE CO. PTE LTD
KERRY PACIFIC (SINGAPORE) PTE LTD
KERRY MERIDIAN CONTAINER BROKERS PTE LTD
K_FORCE TRADING PTE LTD
PT KIDECO JAYA AGUNG
KINGSTATE MARITIME AGENCY (S) PTE LTD
KIRIN FILTRATION (SINGAPORE) PTE LTD
KLAUS E. GROBECKER GMBH
K  LINE LOGISTICS (S)
K LINE PTE LTD
K LINE LOGISTICS (SINGAPORE) PTE LTD
KNG DAITO (S) PTE LTD
KNIGHT FRANK PTE LTD
KNT MOVERS (S) PTE LTD
KONOIKE TRANSPORT & ENGINEERING (S) PTE LTD
KOREA LOGISTICS CORPORATI
KPMG SERVICES PTE LTD
KUEHNE + NAGEL PTE LTD
KUMPULAN DEVELOPMENT (S) PTE LTD
KUPPS & SACHS (INDIA) PVT LTD
KW ENGINEERING SERVICE SUPPORT
LA BELLE COLLECTION PTE LTD
LAI HUAT SENG LOGISTICS PTE LTD
LAMPRECHT TRANSPORT LTD
LAND TRANSPORT AUTHORITY
LCH LOGISTICS PTE LTD
L.C. VAN TIEL LOGISTICS B.V.
LE BUILT PTE LTD
LE BUILT CONTRACTS
LEE ENG HUAT TRADING PTE LTD
LEE WUNG WOODEN BOXES CO PTE LTD
LEGEND LOGISTICS (S) PTE LTD
LEGEND LOGISTICS LIMITED
LENG HIANG CATERING
PT. LESTARI ABADI SAKTI 
"LG CONTAINER LINES CO., LTD"
LGSA MARINE 
LIAN HENG CANVAS TRADING PTE LTD
LIAN HUAT PACKING (S) MANUFACTURER
LIAN HUP SENG CONSTRUCTION 
LIBERTY INSURANCE PTE LTD
LIKOK LOGISTICS PTE LTD
LIM BIOW CHUAN
LIMA BINTANG LOGISTICS (S) PTE LTD
LINC GROUP INTERNATIONAL PTE.LTD.
LIRICH ENGINEERING (S) PTE LTD
LIRICH EXPRESS (S) PTE LTD
LITRANS LOGISTICA INTERNACIONAL DE TRANSPORTES LTD
LEW & LEE ENGINEERING PTE LTD
LOGISTICS INTERNATIONAL INC
LOGISTICS PLUS INC
LSH HARDWARE & ENGINEERING PTE LTD
LUXE PRINT PTE LTD
LYRECO (SINGAPORE) PTE LTD
LYSANDER SHIPPING A/S
LYSANDER SHIPPING LTD
M2 SHUTTERS & ENGINEERING WORKS
MAC-NELS LINE (S) PTE LTD
MACROVISTA PTE LTD
Maersk Line ML FREIGHT COLLECTION
MAERSK SINGAPORE PTE LTD
MAGELLAN LOGISTICS PTY LTD
MAGELLAN
MAINFREIGHT (S) PTE LTD
MAINLINE GLOBAL LOGISTICS PTE LTD
MAJOR'S PEST MANAGEMENT SERVICES PTE LTD
IN-ACTIVEMajor's Pest Management Services Pte Ltd 
"Maritime Logistics Group, Inc "
MANTRO MARINE SERVICES PTE LTD
CV.MANDIRI MANTAP
MANNIX FREIGHT SERVICES
Managed Pressure Operations Pte Ltd
MARKING METHOD SYSTEMS
MARSH (SINGAPORE) PTE LTD
"MARITIME SYNERGY (THAILAND) CO., LTD"
MASTERPRO INDUSTRIAL PTE LTD
MASINDO LOGISTIC PTE LTD
MASTERMARK PTE LTD
MATCON-MATIC PTE LTD
"MAXICON SHIPPING AGENCIES PTE LTD.,"
MAY TAT PLASTICS PTE LTD
MB PROJECTS PTE LTD
MCC TRANSPORT SINGAPORE PTE LTD
MCLARENS FRANCE
MECPEC TRADING CO PTE LTD
MEDIATECH MARKETING PTE LTD
MEDITERRANEAN SHIPPING COMPANY SOUTH EAST ASIA 
MEGAPAC INDUSTRIES PTE LTD
MEGASTAR SHIPPING PTE LTD
MEOW SERVICES PTE LTD
MERIDIAN PORT AGENCIES PTE LTD
MESSRS DENNISMATHIEW - OFFICE ACCOUNT
METALIS PTE LTD
MGR CONTAINER LINE PTE LTD
M.G. INTERNATIONAL LOGISTICS GMBH
MG SOLUTION CONTAINER ENGINEERING
MIRAI CALIBRATION LABORATORY PTE LTD
MIDWEST FREIGHT & TRANSPO
MILLIKEN & CRAIG (S) PTE LTD
MILLION CENTURY TRADING PTE LTD
MILANA SHIPPING AND TRADING CORPORATION
MISC
MITSUBISHI CATERPILLAR FORKLIFT ASIA PTE LTD
MOL LOGISTICS (SINGAPORE) PTE LTD
MOL (SINGAPORE) PTE LTD
MOPI PRIVATE LIMITED
M&P INTERNATIONAL FREIGHTS PTE LTD
MRC TRANSMARK PTE LTD.
M+R FORWARDING PTE LTD
Muller + Partner (Singapore) Pte Ltd
MYANMAR RELIANCE ENERGY CO LTD
NANYANG TECH PTE LTD
NAVIO SHIPPING PVT LTD
NAVIO SHIPPING PTE LTD
NAVIA LOGISTICS PTY LTD
NAVEGACION LOGISTICS (JOHOR) SDN BHD
NEW FUNNELS (S) PTE LTD
NEK LOGISTICS PTE LTD
NEON ART PTE LTD
NEPTUNE INSURANCE AGENCY
NETBIZZ OFFICE SUPPLIES (S) PTE LTD
NEX GLOBAL ENTERPRISES PTE LTD
NEXWAVE TELECOMS PTE LTD
NEXUS POINT INVESTMENTS PTE LTD
NILEDUTCH SINGAPORE PTE LTD
NILFISK PTE LTD
NINIKI SHIPPING PTE LTD
NIPPON YUSEN KABUSHIKI KAISHA
NMT SINGAPORE PTE LTD
NNR GLOBAL LOGISTICS (S) PTE LTD
NOATUM LOGISTICS 
NORTRANS EXPRESS PTE LTD
NORTHROCK SAFETY EQUIPMENT PTE LTD
NSL OILCHEM WASTE MANAGEMENT PTE LTD
NSL WATT WAH
NTEX AB
NTUC LEARNINGHUB PTE LTD
OCEAN NETWORK EXPRESS (SINGAPORE) PTE LTD
UNITED OCEAN INTERNATIONAL LOGISTICS 
OCEAN PEARL SHIPPING & SERVICES PTE LTD
OCEAN SEVEN SUPPLY PTE LTD
OCEAN EXPRESS LOGISTICS PTE LTD
OCEANBLU SHIPPING (S) PTE LTD
OCW INSURANCE (BROKERS) PTE LTD
OECL (SINGAPORE) PTE. LTD
OES LOGISTICS & TRADING 
OFFING MEDIA PTE LTD
OFFICINA MECCANICA SESTESE (SINGAPORE) PTE LTD
OHK(S) PTE .LTD.
OKH LOGISTICS SERVICES PTE LTD
OK SHIPPING
OM FREIGHT FORWARDERS PVT. LTD.
OMNI TECHNOSYS PRIVATE LIMITED
ORIENT STAR SHIPPING (S) PTE LTD
OTC ASIA LOGISTICS PTE LTD
OTS S.P.A.
OUTSHINE SERVICES
PACC CONTAINER LINE PTE LTD
PACIFIC INDO SERVICES PTE LTD 
PACIFIC-AIRLIFT (SINGAPORE) PTE LTD
PACIFIC INTEGRATED LOGISTICS PTE LTD
PACIFIC INTERNATIONAL LINES (PTE) LTD
PACIFIC CONCORD FORWARDING PTE LTD
PACIFIC RIM CONTAINER DEPOT (S) PTE LTD
PADUAN LOGISTICS (M) SDN BHD
PAL CONSULTANCY PTE LTD
PANDA LOGISTICS PTE LTD
PAN ASIA LOGISTICS (SINGAPORE) PTE LTD
PANG INDUSTRIAL HEALTH SERVICES
PAN OCEAN EXPRESS GROUP LIMITIED
PANALPINA WORLD TRANSPORT (S) PTE LTD
Pacific Shen Long Turbocharger Co. 
PATTERSON SHIPPING & LOGI
PAUL WURTH INTERNATIONAL S.A
PDS INTERNATIONAL PTE LTD
PELANGI SHIPPING PTE LTD
PENANSHIN AIR EXPRESS PTE LTD
PT PELAYARAN NATIO BAHARI SHIPPING
PENTAGON FREIGHT SERVICES (S) PTE LTD
"PEOPLE LOGISTICS KOREA CO., LTD"
PERICOM IMAGING (S) PTE LTD
PERMA SHIPPING LINE (S) PTE LTD
PERKINS SHIPPING (SINGAPORE) PTE LTD
PETTYCASH
PHOENIX INTERNATIONAL FREIGHT (S) PTE LTD
PILOT LOGISTICS SERVICES PTE LTD
PIONEER DISTRICENTRE PTE LTD
PIONEER SEA & AIR LTD
PLONY INDUSTRIES PTE LTD
POH TIONG CHOON LOGISTICS LIMITED
POLAR PUFFS & CAKES PTE LTD
Polytra Transport Engineering & Consulting
POLAR WATER DISTRIBUTOR PTE LTD
POPULAR BOOK CO.(PTE) LTD
POH TIONG CHOON SHIPPING (PTE) LTD
PP LOGISTICS (S) PTE LTD
PREMIER ECO-CARE PTE LTD
"PREMIER PACIFIC CO., LTD"
PRESTIGE PROFESSIONS PTE LTD
PRIMO XPRESS PTE LTD
PRINTEX OFFSET PRINTING COMPANY
